Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Cancellation / Rejection reason,Restaurant compensation (Cancellation),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6307084118,2024-10-29 22:02:00,Delivered,Zomato Delivery,6.0,1 x Bone in Jamaican Grilled Chicken,40% off upto Rs.80,310.0,11.5,80.0,0.0,0.0,0.0,241.5,,,,28.03,24.0,Incorrectly,,69fb6f848c0a08775a2e4f530b58782726754d62330d7f3792498cf55c4fa408
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6309040144,2024-10-31 19:06:00,Delivered,Zomato Delivery,3.0,1 x Bageecha Pizza,Flat Rs.100 off,599.0,24.95,100.0,0.0,0.0,0.0,523.95,,,,10.82,10.7,Incorrectly,,e10b1dc7b8ba80abd04deacf418ce3011f83bb5cb94efd3beee217311b32425f
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6308967625,2024-10-30 01:16:00,Delivered,Zomato Delivery,3.0,2 x Grilled Tangdis,Buy 1 Get 1 - ₹269.00,269.0,13.45,0.0,0.0,0.0,0.0,282.45,,,,17.32,26.5,Incorrectly,,de34bde5676c8f7009bc3dd22638f26aa4471d8d277e487db8bf7dbbf0ad918a
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6313184735,2024-10-30 00:59:00,Delivered,Zomato Delivery,1.0,"1 x Desi Chicken Pepperoni Pizza, 1 x All About Chicken Pizza",Buy 1 Get 1 - ₹609.00,659.0,32.95,0.0,0.0,0.0,0.0,691.95,,,,16.02,11.0,Incorrectly,,26ad606c8aabc894237a63eb25147bcd5c9fc35cd5864921c253ff9fb3da92db
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6311471546,2024-10-29 18:47:00,Delivered,Zomato Delivery,5.0,"1 x Makhani Paneer Pizza, 1 x Tripple Cheese Pizza",Buy 1 Get 1 - ₹549.00,579.0,28.95,0.0,0.0,0.0,0.0,607.95,,,,14.88,11.6,Incorrectly,,6391ff057153f72213fce0cd34eda5813191d42ce5a8a9ce383b575a3a6b942f
20659868,Aura Pizzas,Sector 4,Delhi NCR,6310273181,2024-10-31 20:04:00,Delivered,Zomato Delivery,4.0,"1 x Bageecha Pizza, 1 x Margherita Pizza",Flat Rs.200 off,1448.0,63.4,180.0,0.0,0.0,0.0,1331.4,,,,21.17,15.8,Incorrectly,,14a49062a0401c387f60833858283ba979b0d9c9fb63683d0fd118d10568bc83
20659868,Aura Pizzas,Sector 4,Delhi NCR,6310762550,2024-10-29 22:12:00,Delivered,Zomato Delivery,6.0,2 x Angara Paneer Melt,Buy 1 Get 1 - ₹449.00,449.0,22.45,0.0,0.0,0.0,0.0,471.45,,,,14.97,11.1,Incorrectly,,33c69b7971ae28ea3dd843fb16892339784847f361efd87f6b09beffe4968d53
20659868,Aura Pizzas,Sector 4,Delhi NCR,6303710997,2024-10-29 19:12:00,Delivered,Zomato Delivery,2.0,"1 x Peri Peri Paneer Pizza, 1 x Tripple Cheese Pizza",Buy 1 Get 1 - ₹549.00,579.0,28.95,0.0,0.0,0.0,0.0,607.95,,,,12.2,11.5,Incorrectly,,e3d943f50cce72431b7b2c07c5e1cd225d9664e1852bb542ff1f4dd6a55cb7d0
20659868,Aura Pizzas,Sector 4,Delhi NCR,6308733728,2024-10-29 18:57:00,Delivered,Zomato Delivery,4.0,"1 x Makhani Paneer Pizza, 1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza, 1 x Cheesy Garlic Bread",Buy 1 Get 1 - ₹818.00,858.0,42.9,0.0,0.0,0.0,0.0,900.9,,,,27.87,22.1,Incorrectly,,8f953a6cab7a9da4563695eed8f7a4aab3fdb740c3cced23be3443a47cbf2a22
20659868,Aura Pizzas,Sector 4,Delhi NCR,6309736390,2024-10-28 18:53:00,Delivered,Zomato Delivery,10.0,1 x Masala Paneer Pide,,379.0,18.95,0.0,0.0,0.0,0.0,397.95,,,,19.8,17.2,Incorrectly,,6d04ea707ed6e6e13334957182fff496d7e4115720c55125642a568e3b20a373
20659868,Aura Pizzas,Sector 4,Delhi NCR,6308231025,2024-10-28 14:07:00,Delivered,Zomato Delivery,1.0,"3 x Grilled Tangdis, 1 x All About Chicken Pizza",,1666.0,83.3,0.0,0.0,0.0,0.0,1749.3,4.0,,,26.43,18.6,Incorrectly,,1e63efe6ab01341a4b941d8b5b01b6ba8279b245cc0ce7d627c47a5f58a3acbf
20659868,Aura Pizzas,Sector 4,Delhi NCR,6301538746,2024-10-26 21:43:00,Delivered,Zomato Delivery,7.0,"1 x Makhani Paneer Pizza, 1 x Bageecha Pizza, 1 x Cheesy Garlic Bread",50% off upto Rs.100,1417.0,65.85,100.0,0.0,0.0,0.0,1382.85,,,,12.58,13.7,Incorrectly,,adc9d56f8d13d677146ca8a137c7c7273a1bfffc3e4d7b2c3978e04bf51084ed
20659868,Aura Pizzas,Sector 4,Delhi NCR,6294634302,2024-10-25 16:14:00,Delivered,Zomato Delivery,10.0,"1 x Margherita Pizza, 1 x Chilli Cheese Garlic Bread, 1 x All About Chicken Pizza",Flat 15% off,1695.0,72.04,254.25,0.0,0.0,0.0,1512.79,,,,19.0,14.2,Incorrectly,,9b70fbddb41d2835b235d58447052aa81f3af3d8d30a71c7bb142e6289c6b6e0
20659868,Aura Pizzas,Sector 4,Delhi NCR,6294719997,2024-10-24 22:10:00,Delivered,Zomato Delivery,3.0,"2 x Grilled Tangdis, 1 x Murgh Amritsari Seekh Melt",60% off upto Rs.120,1096.0,49.85,99.0,0.0,0.0,0.0,1046.85,,,,15.6,14.4,Incorrectly,,c6da039a5f47286e1d33922773d8e6943c5c128aeb4da53a9e079b154eab746a
20659868,Aura Pizzas,Sector 4,Delhi NCR,6296927439,2024-10-24 21:09:00,Delivered,Zomato Delivery,1.0,1 x Murgh Amritsari Seekh Pizza,50% off upto Rs.100,629.0,26.45,100.0,0.0,0.0,0.0,555.45,1.0,,,10.6,11.7,Incorrectly,Non-refunded complaint,7609498fd31e74bbb94e28ac0d8ad149e77b7b8b52e0692d271e9e1f6aea7286
20659868,Aura Pizzas,Sector 4,Delhi NCR,6296800891,2024-10-24 11:09:00,Delivered,Zomato Delivery,6.0,"1 x All About Chicken Pizza, 1 x Indian Masala Cripser Fries",,858.0,42.9,0.0,0.0,0.0,0.0,900.9,,,,19.88,13.2,Incorrectly,,edd5330fa00623d6420a4275e29e545545d9836ebea191eecef51e3673180b94
20659868,Aura Pizzas,Sector 4,Delhi NCR,6288541638,2024-10-23 18:47:00,Delivered,Zomato Delivery,11.0,"1 x Bageecha Pizza, 1 x Margherita Pizza, 1 x Cheesy Garlic Bread, 1 x Chilli Cheese Garlic Bread",Flat 15% off,1605.0,68.21,240.75,0.0,0.0,0.0,1432.46,,,,17.38,16.9,Incorrectly,,0e7a87512b8efccc58ac8b0e61924b6551731f68f19e52cf579e15bb4b17b8be
20659868,Aura Pizzas,Sector 4,Delhi NCR,6282773545,2024-10-23 18:39:00,Delivered,Zomato Delivery,3.0,"1 x Indian Masala Cripser Fries, 1 x Bageecha Pizza",50% off upto Rs.100,798.0,34.9,100.0,0.0,0.0,0.0,732.9,,,,12.47,10.8,Incorrectly,,222e27c8e3f633f8a9800e1595f319f1feccb0a06a2e50ab91f32edb96e8e91f
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6315500252,2024-10-31 22:00:00,Delivered,Zomato Delivery,3.0,"2 x Fried Chicken Strips, 1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza",Flat Rs.200 off,1574.0,69.7,180.0,0.0,0.0,0.0,1463.7,,,,18.38,11.6,Incorrectly,,7b39ff2cb617a283c3dd1ff0d21bf865536dab20dd08fc87a09c48c537b66721
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6311217092,2024-10-31 00:57:00,Delivered,Zomato Delivery,12.0,"1 x All About Chicken Pizza, 2 x Margherita Pizza, 3 x Grilled Tangdis, 1 x Bageecha Pizza, 1 x Mushroom Pizza, 2 x Peri Peri Grilled Chicken Pizza",,6220.0,311.0,0.0,0.0,0.0,0.0,6531.0,,,,27.22,11.5,Incorrectly,,b449a4f943655e514b18348cbc55f276214865597b388bab7037adc913cf0576
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6309492182,2024-10-30 12:03:00,Delivered,Zomato Delivery,7.0,"4 x Chilli Cheese Garlic Bread, 6 x Bageecha Pizza, 6 x Makhani Paneer Pizza, 4 x Cheesy Garlic Bread",Buy 1 Get 1 - ₹4710.00,4710.0,235.5,0.0,0.0,0.0,0.0,4945.5,,,,55.52,11.5,Incorrectly,,fda034a4d92acf6c8c1422473518c6bcd380c5918ea055de105f6e50b98e9c40
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6313545470,2024-10-30 01:27:00,Delivered,Zomato Delivery,0.5,1 x Murgh Amritsari Seekh Pizza,,629.0,31.45,0.0,0.0,0.0,0.0,660.45,,,,14.68,13.4,Incorrectly,,6d5115991155ed25134e52404ab778b1f4ca179fac4ce212a37a432590bd9fea
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6312718428,2024-10-29 19:39:00,Delivered,Zomato Delivery,4.0,"2 x Makhani Paneer Pizza, 2 x Margherita Pizza",Buy 1 Get 1 - ₹1208.00,1208.0,60.4,0.0,0.0,0.0,0.0,1268.4,,,,22.12,10.5,Incorrectly,,534e67ab9cf5303100566a6d8a1e79f539d063f209d9d88bfb4305459d30db7a
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6305580440,2024-10-29 16:38:00,Delivered,Zomato Delivery,11.0,"2 x Chilli Cheese Garlic Bread, 1 x Margherita Pizza, 1 x All About Chicken Pizza",Buy 1 Get 1 - ₹718.00,918.0,45.9,0.0,0.0,0.0,0.0,963.9,,,,18.55,12.8,Incorrectly,,6e30f5a85eae9be5050ca00a8faf3e558333a031f6c6f45b476f900ff3f44dfc
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6291477564,2024-10-29 15:18:00,Delivered,Zomato Delivery,7.0,"1 x Bellpepper Onion Pizza, 1 x Tripple Cheese Pizza",Buy 1 Get 1 - ₹749.00,789.0,39.45,0.0,0.0,0.0,0.0,828.45,,,,18.92,17.0,Incorrectly,,450b29f9f8876e62d50e6aca13f0a0c1571297e6e4950448ceeedc6b46dada00
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6303986853,2024-10-27 13:26:00,Delivered,Zomato Delivery,5.0,"1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza",50% off upto Rs.100,858.0,37.9,100.0,0.0,0.0,0.0,795.9,,,,14.38,13.9,Incorrectly,,397627a5cb924c3dbfbd5370fb900ebefc262fac1661d2c85b848b5917d6eae6
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6304795745,2024-10-26 22:07:00,Delivered,Zomato Delivery,2.0,"1 x Bacon Pepperoni Melt, 1 x Chilli Cheese Garlic Bread, 1 x Makhani Paneer Pizza",Flat Rs.200 off,1437.0,61.85,200.0,0.0,0.0,0.0,1298.85,,,,0.08,10.2,Incorrectly,,707a8d3aeaef9e0552204fa578b2a2cb51300c2e0287cefefdcddf09b3da91b1
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6290509586,2024-10-26 12:52:00,Delivered,Zomato Delivery,4.0,"1 x Bellpepper Onion Pizza, 3 x Peri Peri Grilled Chicken Pizza, 1 x Makhani Paneer Pizza, 3 x Mushroom Pizza, 2 x Murgh Amritsari Seekh Pizza",,8023.0,401.15,0.0,0.0,0.0,0.0,8424.15,,,,40.15,11.3,Incorrectly,,d429bb04060384f2f6480bd264ead2929e9b939d9f0362b7a7c05a528ab72e03
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6300410441,2024-10-25 19:18:00,Delivered,Zomato Delivery,6.0,"3 x Peanut Butter Chocolate Pide, 2 x Masala Paneer Pide, 2 x Mushroom Pizza, 2 x Mushroom Mozzarella Melt",Flat 25% off,4031.0,151.16,1007.75,0.0,0.0,0.0,3174.41,,,,25.12,21.4,Incorrectly,,5cdc946385e2fd4cd98f2c8a5527162bf61b6b6de4876a4dba4338774e0f914b
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6298291000,2024-10-25 15:34:00,Delivered,Zomato Delivery,3.0,1 x All About Chicken Pizza,50% off upto Rs.100,659.0,27.95,100.0,0.0,0.0,0.0,586.95,,,,23.17,20.0,Incorrectly,,8f4d6b06c34206d5cb5338d8f84632949099564fd4e7ea0c66989c436d382155
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6292408775,2024-10-25 13:57:00,Delivered,Zomato Delivery,10.0,"2 x Murgh Amritsari Seekh Pizza, 2 x Peri Peri Paneer Pizza, 2 x Bellpepper Onion Pizza, 2 x Just Pepperoni Pizza",Flat 25% off,6452.0,241.95,1613.0,0.0,0.0,0.0,5080.95,,,,45.38,25.3,Incorrectly,,5a3eeb20b0d64a593749f13ae0ea5f1829d204254e26b3be896e632ea67875cb
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6287756185,2024-10-21 19:18:00,Delivered,Zomato Delivery,6.0,1 x Bageecha Pizza,50% off upto Rs.100,799.0,34.95,100.0,0.0,0.0,0.0,733.95,,,,16.38,18.0,Incorrectly,,9be4632abd6ba33710cd6d303940c797e10123e13dc0ce2bc7f0a41fbe2de021
20882713,Swaad,DLF Phase 1,Delhi NCR,6316130600,2024-10-31 11:17:00,Delivered,Zomato Delivery,3.0,"1 x Fried Chicken Classic Tender ., 1 x Salted Fries, 1 x Smoky BBQ Sauce",,554.0,27.7,0.0,0.0,0.0,0.0,581.7,,,,31.89,17.9,Incorrectly,,6eb0219ecd74bc8f8207adefdb47756d3793a6cd019a99ba6555ba73e4535896
20882713,Swaad,DLF Phase 1,Delhi NCR,6295625610,2024-10-26 19:38:00,Delivered,Zomato Delivery,7.0,2 x Fried Chicken Angara Tender,Flat Rs.175 off,920.0,37.25,175.0,0.0,0.0,0.0,782.25,,,,21.85,10.5,Incorrectly,,09c6a253c33e416c6fe39592fdb12e5f4478346d07d54f046ec001d79debe0ea
20882713,Swaad,DLF Phase 1,Delhi NCR,6259037160,2024-10-25 17:59:00,Delivered,Zomato Delivery,3.0,"1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken",Buy 1 Get 1 - ₹310.00,310.0,15.5,0.0,0.0,0.0,0.0,325.5,5.0,,,23.3,15.3,Incorrectly,,3592c506c824069fa59a053d1275e970d4dccbf29f855add96f8c3f6caffdce8
20882713,Swaad,DLF Phase 1,Delhi NCR,6292701628,2024-10-25 11:58:00,Delivered,Zomato Delivery,3.0,"1 x Bone in Kabuli Grilled Chicken, 1 x Angara Grilled Paneer (8 pcs), 1 x Bone in Jamaican Grilled Chicken, 2 x Kabuli Grilled Paneer (8 pcs)",Buy 1 Get 1 - ₹990.00,1285.0,64.25,0.0,0.0,0.0,0.0,1349.25,,,,35.68,15.6,Incorrectly,,854cb78e9e8e3d3998c0f5410940adae9dfebb22bc08b13f015605185192d0c4
20882713,Swaad,DLF Phase 1,Delhi NCR,6275102212,2024-10-21 19:51:00,Delivered,Zomato Delivery,3.0,1 x Bone in Jamaican Grilled Chicken,50% off upto Rs.100,310.0,10.5,100.0,0.0,0.0,0.0,220.5,5.0,,,19.29,13.7,Incorrectly,,f8c8fe2bf9b48416aa98f5ecd29dedd52e7c7dd7058bd879d199c0fee5a8fa9f
21077127,Aura Pizzas,Sector 135,Delhi NCR,6311584250,2024-10-29 21:24:00,Delivered,Zomato Delivery,6.0,"1 x All About Chicken Pizza, 1 x Cheesy Garlic Bread, 1 x Bageecha Pizza, 1 x OG Cheese Pide, 2 x Onion Rings",Buy 1 Get 1 - ₹1067.00,1237.0,61.85,0.0,0.0,0.0,0.0,1298.85,,,,17.15,11.1,Incorrectly,,dce6588c2b33808bff7c7a9b72bbb0b2c038c40bf2de9b70bafc1bc2dfe6990a
21077127,Aura Pizzas,Sector 135,Delhi NCR,6287581082,2024-10-22 21:07:00,Delivered,Zomato Delivery,1.0,1 x All About Chicken Pizza,Flat Rs.200 off,908.0,35.4,200.0,0.0,0.0,0.0,743.4,,,,19.98,18.8,Incorrectly,,1d7c595b5fd89a5d173f62fd0b8619e1b66076ea75faee4f6462843db189d870
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6311195093,2024-10-31 21:07:00,Delivered,Zomato Delivery,3.0,"1 x Bageecha Pizza, 1 x Margherita Pizza, 1 x Cheesy Garlic Bread",Flat Rs.200 off,1435.0,62.75,180.0,0.0,0.0,0.0,1317.75,,,,24.97,20.9,Incorrectly,,2616d24e7d516e59b27dabf6efb80bcd27ed78b21fe43e42b95f12fe115116b5
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6310284440,2024-10-31 21:07:00,Delivered,Zomato Delivery,1.0,"1 x Bageecha Pizza, 1 x Fried Chicken Strips, 1 x Salted Crisper Fries, 1 x Herbed Potato, 1 x All About Chicken Pizza",Flat Rs.200 off,2234.0,102.7,180.0,0.0,0.0,0.0,2156.7,,,,27.48,12.8,Incorrectly,,e8e5860d2fb3f512580b8452a72f8b6b8d5ea01b88b03de449159c3df7cafc8d
21309083,Swaad,Sector 135,Delhi NCR,6285685624,2024-10-21 17:39:00,Delivered,Zomato Delivery,1.0,1 x Animal Fries,,355.0,17.75,0.0,0.0,0.0,0.0,372.75,,,,21.28,12.4,Incorrectly,,b5e600b55d19ea7658042dea2d60d426f36b8869cf6ddb3de4a32a9f61bd8061
20320607,Swaad,Sector 4,Delhi NCR,6333467068,2024-11-09 12:17:00,Delivered,Zomato Delivery,5.0,1 x Animal Fries,50% off upto Rs.100,355.0,12.75,100.0,0.0,0.0,0.0,267.75,,,,12.98,14.1,Incorrectly,Poor taste or quality,a0a61eb57ce4fc485fcdff9cc57a9a3eba68988591e3b8f728d72654e5242933
20320607,Swaad,Sector 4,Delhi NCR,6324574667,2024-11-03 11:33:00,Delivered,Zomato Delivery,6.0,10 x Bone in Angara Grilled Chicken,Buy 7 Get 3 - ₹930.00,2170.0,108.5,0.0,0.0,0.0,0.0,2278.5,,,,28.27,18.8,Incorrectly,,99c087393d536e7f910dac6a160eb6ba0efd227412a8a075fb17013fdf289e78
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6338914629,2024-11-08 21:27:00,Delivered,Zomato Delivery,6.0,1 x Bone in Smoky Bbq Grilled Chicken .,Flat Rs.100 off,310.0,10.5,100.0,0.0,0.0,0.0,220.5,,,,29.02,27.2,Incorrectly,Non-refunded complaint,c71e46d48949e31d8d2c65282b69001d99e9ce94fc9aaa63303ed513ba36ed73
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6336199110,2024-11-07 21:15:00,Delivered,Zomato Delivery,3.0,1 x Bone in Jamaican Grilled Chicken,Flat Rs.150 off,1045.0,48.3,79.0,0.0,0.0,0.0,1014.3,,,,21.87,14.2,Incorrectly,,2c3c322e32a27d8ab2f03925ac920ef392f1210ddbaf9c4f6d146d3a30167645
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6318557196,2024-11-04 00:31:00,Delivered,Zomato Delivery,3.0,1 x Bone in Jamaican Grilled Chicken,Flat Rs.175 off,480.0,20.1,78.0,0.0,0.0,0.0,422.1,,,,20.72,21.7,Incorrectly,,4e1bb73e32109333fb9102d99031956525a4729bcd9e1dc56aa9d0653750a9d0
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6335770615,2024-11-10 21:41:00,Delivered,Zomato Delivery,6.0,"1 x Mushroom Pizza, 1 x Salted Crisper Fries, 1 x Herbed Potato, 1 x Bageecha Pizza",Flat Rs.200 off,1595.0,69.75,200.0,0.0,0.0,0.0,1464.75,,,,23.02,14.5,Incorrectly,,b5908b2bb81549b3b802f0136b75c0dc5779d6b16cc5f245ecf59f4dc12b6860
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6338205635,2024-11-09 21:44:00,Delivered,Zomato Delivery,6.0,"1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread, 1 x All About Chicken Pizza",Flat Rs.200 off,1517.0,65.85,200.0,0.0,0.0,0.0,1382.85,,,,36.25,16.6,Incorrectly,,c8146174cdd72ba03f6cd4deae8f810c4d5cef89021127242d07335ccbf61302
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6339388376,2024-11-08 18:11:00,Delivered,Zomato Delivery,1.0,"1 x Peri Peri Chicken Melt, 1 x Jamaican Chicken Melt",Buy 1 Get 1 - ₹479.00,489.0,24.45,0.0,0.0,0.0,0.0,513.45,,,,17.4,11.9,Incorrectly,,a56206def753f27e52b41669c4f6e6b447b000ee19da0d2859597c295013bcdb
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6327193270,2024-11-06 01:35:00,Delivered,Zomato Delivery,6.0,1 x Jamaican Chicken Melt,50% off upto Rs.100,538.0,21.9,100.0,0.0,0.0,0.0,459.9,,,,17.6,20.7,Incorrectly,,d9281aa7953075fc8d1298825657eb7aa7335683aa0eb608cb830e84c73dca6b
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6321677736,2024-11-01 22:15:00,Delivered,Zomato Delivery,5.0,"1 x Chilli Cheese Garlic Bread, 1 x Indian Masala Cripser Fries",50% off upto Rs.100,458.0,17.9,100.0,0.0,0.0,0.0,375.9,5.0,,,13.25,10.1,Incorrectly,,42877be3bf2a84bc602dfc9cfa88df28722067ced4acad959c6b5641108c64ef
20659868,Aura Pizzas,Sector 4,Delhi NCR,6344221437,2024-11-10 22:09:00,Delivered,Zomato Delivery,1.0,"1 x Jamaican Chicken Melt, 1 x Murgh Amritsari Garlic Bread",50% off upto Rs.100,768.0,33.4,100.0,0.0,0.0,0.0,701.4,,,,27.98,18.6,Incorrectly,,6860feeb4c1386a5b25926aa8d132869dca0326812c2e1b95ab8080db5b2e731
20659868,Aura Pizzas,Sector 4,Delhi NCR,6332378851,2024-11-08 19:24:00,Delivered,Zomato Delivery,8.0,2 x Margherita Pizza,Buy 1 Get 1 - ₹649.00,649.0,32.45,0.0,0.0,0.0,0.0,681.45,,,,23.07,17.7,Incorrectly,,fd599194b8815a42dc6a97862d19bbe0446ad4000a29d28daab16060b1160f38
20659868,Aura Pizzas,Sector 4,Delhi NCR,6337149590,2024-11-08 19:00:00,Delivered,Zomato Delivery,2.0,"1 x Bageecha Pizza, 1 x Makhani Paneer Pizza",Buy 1 Get 1 - ₹579.00,599.0,29.95,0.0,0.0,0.0,0.0,628.95,,,,17.2,10.8,Incorrectly,,abcf249db86b36f1d3a4f1d40af6d1343e91ff90413a55843342c599f52dadcd
20659868,Aura Pizzas,Sector 4,Delhi NCR,6335531060,2024-11-08 18:39:00,Delivered,Zomato Delivery,12.0,"1 x Jamaican Chicken Melt, 1 x Bageecha Pizza",Buy 1 Get 1 - ₹479.00,599.0,29.95,0.0,0.0,0.0,0.0,628.95,,,,12.85,65.1,Incorrectly,,193ec03fac2ec4ef40c82300789cc07f872900dda6a7c077fea6dc0fa0f1e409
20659868,Aura Pizzas,Sector 4,Delhi NCR,6339052273,2024-11-08 17:10:00,Delivered,Zomato Delivery,4.0,"1 x Mushroom Mozzarella Melt, 1 x Murgh Amritsari Seekh Pide",Buy 1 Get 1 - ₹349.00,449.0,22.45,0.0,0.0,0.0,0.0,471.45,,,,17.85,30.9,Incorrectly,,7892d8c32dc29becd97b5fc6293c2a565d065d20d7066c392b621f890222128d
20659868,Aura Pizzas,Sector 4,Delhi NCR,6339498742,2024-11-08 17:07:00,Delivered,Zomato Delivery,2.0,"1 x Masala Paneer Pide, 1 x Chilli Cheese Garlic Bread",Buy 1 Get 1 - ₹318.00,319.0,15.95,0.0,0.0,0.0,0.0,334.95,,,,14.4,10.4,Incorrectly,,2e5997ee6595e5fea223acb2b7054664742d61393773e5d891b24540780500c7
20659868,Aura Pizzas,Sector 4,Delhi NCR,6322916410,2024-11-02 14:17:00,Delivered,Zomato Delivery,2.0,"1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza, 1 x Makhani Paneer Pizza",Flat Rs.200 off,1437.0,62.85,180.0,0.0,0.0,0.0,1319.85,,,,16.55,13.5,Incorrectly,,c554b11cef83b1309736f5eca8dceb46f46a371516fb79ace35ca279c7f476a4
20659868,Aura Pizzas,Sector 4,Delhi NCR,6307877497,2024-11-01 19:17:00,Delivered,Zomato Delivery,3.0,"1 x Masala Paneer Pide, 1 x Chilli Cheese Garlic Bread, 1 x Herbed Potato, 1 x Bageecha Pizza",Flat Rs.200 off,1325.0,57.25,180.0,0.0,0.0,0.0,1202.25,,,,26.37,22.7,Incorrectly,,0d0ee02f35fc5e2cac1337b986920b42c0a6f7f1fa1575953e54aedbcd47714c
20659868,Aura Pizzas,Sector 4,Delhi NCR,6320745209,2024-11-01 19:15:00,Delivered,Zomato Delivery,4.0,"1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza",50% off upto Rs.100,858.0,37.9,100.0,0.0,0.0,0.0,795.9,,,,21.22,13.7,Incorrectly,,9c4881698242f22e93b533bcc0c0db55fc6572b0039351e08b0b63d52fabbf78
20659868,Aura Pizzas,Sector 4,Delhi NCR,6313126975,2024-11-01 17:57:00,Delivered,Zomato Delivery,2.0,"1 x Bageecha Pizza, 1 x All About Chicken Pizza",Flat Rs.200 off,1258.0,53.9,180.0,0.0,0.0,0.0,1131.9,,,,21.4,18.2,Incorrectly,,1e88db6993045bc522ee15fc908141c873f65211781e29cc8140d4363b6d3e16
20659868,Aura Pizzas,Sector 4,Delhi NCR,6296459638,2024-11-01 02:59:00,Delivered,Zomato Delivery,19.0,1 x Peri Peri Chicken Melt,Flat Rs.100 off,489.0,19.45,100.0,0.0,0.0,0.0,408.45,,,,13.35,12.3,Incorrectly,,c7314c0a9fcd6370429ae995e7a132ca89308af8af42333ec89295f118c7a983
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6346314486,2024-11-10 19:39:00,Delivered,Zomato Delivery,4.0,"1 x All About Chicken Pizza, 1 x Jamaican Chicken Melt",Flat Rs.100 off,1138.0,51.9,100.0,0.0,0.0,0.0,1089.9,,,,21.2,14.3,Incorrectly,,6ec89e4e5d88cc9b0919d8c949f9ea786b34aff59ee4008096fd61a3d5d1a549
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6343009601,2024-11-09 19:23:00,Delivered,Zomato Delivery,4.0,"1 x Makhani Paneer Pizza, 1 x Angara Paneer Melt",,1028.0,51.4,0.0,0.0,0.0,0.0,1079.4,,,,20.73,14.3,Incorrectly,,fd16b474b3a22789c1d866a980cea241f1a1b8d4727b1f42b184e5bf6402abfa
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6338886146,2024-11-08 21:19:00,Delivered,Zomato Delivery,5.0,"1 x Murgh Amritsari Seekh Pizza, 1 x OG Cheese Pide",Buy 1 Get 1 - ₹349.00,629.0,31.45,0.0,0.0,0.0,0.0,660.45,,,,20.03,10.6,Incorrectly,,cd4598492c1bda323ba53ef2e0dfd4c76e7e8271c752faee453976a63828a472
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6338645912,2024-11-08 00:29:00,Delivered,Zomato Delivery,6.0,2 x Cheesy Garlic Bread,Flat Rs.100 off,478.0,18.9,100.0,0.0,0.0,0.0,396.9,,,,14.65,10.1,Incorrectly,,89cc3a639a25b8e770d30e97e6446e06b6f3690460c97b91a9768ac473cd42ea
